,lat,lng,price,htype,comm
6473,41.96134,-87.64932,120000.0,Condo,Uptown
6474,41.886063,-87.63005,210000.0,Condo,Loop
6475,41.94045,-87.65502,403500.0,Condo,
6476,41.869484,-87.62808,370000.0,Condo,Loop
6477,41.91545,-87.68418,675000.0,Townhouse,Bucktown
6478,41.94518,-87.646645,515000.0,Condo,
6479,42.005856,-87.66251,66000.0,Condo,Rogers Park
6480,41.929962,-87.67295,630000.0,Townhouse,DePaul
6481,41.920464,-87.65379,357500.0,Condo,DePaul
6482,41.918762,-87.64005,712500.0,Condo,Lincoln Park
6483,41.949047,-87.644264,185000.0,Condo,
6484,41.894566,-87.640495,259000.0,Condo,Near North Side
6485,41.944294,-87.66915,345000.0,Condo,
6486,41.887196,-87.61612,580000.0,Condo,Loop
6487,41.894157,-87.69097,512500.0,Townhouse,West Town
6488,41.806602,-87.58658,61500.0,Condo,Kenwood
6489,41.841923,-87.641106,288000.0,Townhouse,Bridgeport
6490,41.980312,-87.65444,83000.0,Condo,Edgewater
6491,41.980938,-87.80803,92000.0,Condo,Norwood Park
6492,41.92747,-87.648476,460000.0,Condo,Lincoln Park
6493,41.989227,-87.65469,109000.0,Condo,
6494,41.953617,-87.7557,84000.0,Condo,Portage Park
6495,41.923527,-87.63742,240500.0,Condo,Lincoln Park
6496,41.960136,-87.64769,225000.0,Condo,Uptown
6497,41.949013,-87.64654,125000.0,Condo,
6498,41.95607,-87.65418,152500.0,Condo,Uptown
6499,41.90967,-87.67827,450000.0,Condo,Wicker Park
6500,42.01181,-87.78753,246500.0,Condo,Forest Glen
6501,41.9126,-87.63509,511000.0,Condo,Lincoln Park
6502,41.86694,-87.62141,1600000.0,Condo,Near South Side
6503,41.954105,-87.648476,161000.0,Condo,
6504,41.91279,-87.672966,375000.0,Condo,Wicker Park
6505,41.974056,-87.66724,370000.0,Condo,Uptown
6506,41.792347,-87.61961,36500.0,Condo,Washington Park
6507,41.86195,-87.652504,510000.0,Condo,University Village / Little Italy
6508,41.815506,-87.61195,39500.0,Condo,Grand Boulevard
6509,41.961205,-87.651436,442500.0,Condo,Uptown
6510,41.98604,-87.6546,172000.0,Condo,Edgewater
6511,41.94997,-87.74119,238000.0,Townhouse,Irving Park
6512,41.886063,-87.63005,220000.0,Condo,Loop
6513,41.921074,-87.64302,345000.0,Condo,Lincoln Park
6514,41.955482,-87.7493,96500.0,Condo,Portage Park
6515,41.99285,-87.658104,355000.0,Condo,Edgewater
6516,42.01042,-87.68114,48500.0,Condo,Rogers Park
6517,41.89181,-87.66024,255000.0,Condo,Goose Island
6518,41.90207,-87.62483,1750000.0,Condo,Near North Side
6519,41.892014,-87.6236,299000.0,Condo,Near North Side
6520,41.882072,-87.680626,99000.0,Condo,
6521,41.927357,-87.663734,372000.0,Condo,DePaul
6522,41.857758,-87.62376,299000.0,Condo,Near South Side
6523,41.901337,-87.62888,262500.0,Condo,Near North Side
6524,41.892445,-87.615166,750000.0,Condo,Near North Side
6525,41.89314,-87.62934,434000.0,Condo,Near North Side
6526,41.965622,-87.758316,114000.0,Condo,Portage Park
6527,41.98694,-87.691795,100000.0,Condo,West Rogers Park
6528,41.900455,-87.62467,1025000.0,Condo,Near North Side
6529,41.908684,-87.66551,340000.0,Condo,Goose Island
6530,41.90893,-87.69294,225000.0,Condo,West Town
6531,41.94892,-87.767204,78000.0,Condo,Portage Park
6532,41.80782,-87.611046,200000.0,Condo,Grand Boulevard
6533,41.98777,-87.6742,235000.0,Condo,Edgewater
6534,41.864277,-87.71077,82500.0,Townhouse,North Lawndale
6535,41.900246,-87.62516,205000.0,Condo,Near North Side
6536,41.936905,-87.63846,148500.0,Condo,
6537,41.949104,-87.64751,363000.0,Condo,
6538,41.95323,-87.737076,67000.0,Condo,Irving Park
6539,41.972725,-87.678215,370000.0,Condo,Ravenswood
6540,41.86668,-87.65615,220000.0,Condo,University Village / Little Italy
6541,41.822887,-87.60417,260000.0,Condo,Oakland
6542,41.890232,-87.618164,295000.0,Condo,
6543,41.94076,-87.64977,270000.0,Condo,
6544,41.939766,-87.646126,301000.0,Condo,
6545,42.00429,-87.67189,60000.0,Condo,Rogers Park
6546,41.795605,-87.592094,78500.0,Condo,Hyde Park
6547,41.840225,-87.62254,55500.0,Condo,Douglas
6548,41.89455,-87.63521,260000.0,Condo,Near North Side
6549,41.886024,-87.63373,101000.0,Condo,Loop
6550,41.949615,-87.645775,180000.0,Condo,
6551,41.948704,-87.6656,215000.0,Condo,
6552,41.894505,-87.62713,912500.0,Condo,Near North Side
6553,41.996677,-87.66891,220500.0,Condo,Edgewater
6554,41.88485,-87.61681,150000.0,Condo,Loop
6555,41.9427,-87.65857,433500.0,Condo,
6556,42.002445,-87.673256,53500.0,Condo,Rogers Park
6557,42.002323,-87.67293,55000.0,Condo,Rogers Park
6558,41.944298,-87.6578,468000.0,Townhouse,
6559,41.874756,-87.630356,322500.0,Condo,Loop
6560,41.935177,-87.6432,730000.0,Condo,
6561,41.9336,-87.66818,355000.0,Condo,
6562,41.893642,-87.62753,220000.0,Condo,Near North Side
6563,41.963955,-87.65084,191000.0,Condo,Uptown
6564,41.9545,-87.66711,240000.0,Condo,
6565,41.92934,-87.64799,155000.0,Condo,Lincoln Park
6566,41.847416,-87.6187,350000.0,Townhouse,Near South Side
6567,41.93512,-87.71018,295000.0,Condo,Avondale
6568,41.91003,-87.66607,520000.0,Condo,Goose Island
6569,41.954136,-87.64594,129000.0,Condo,
6570,41.68787,-87.60866,130000.0,Townhouse,Pullman
6571,41.963146,-87.67052,310000.0,Condo,Ravenswood
6572,42.00913,-87.70832,75000.0,Condo,West Rogers Park
6573,41.89964,-87.62512,895000.0,Condo,Near North Side
6574,41.95279,-87.66873,720000.0,Townhouse,
6575,42.00245,-87.67322,51000.0,Condo,Rogers Park
6576,41.810467,-87.61112,330000.0,Townhouse,Grand Boulevard
6577,41.904606,-87.62776,2400000.0,Townhouse,Near North Side
6578,41.98604,-87.6546,77500.0,Condo,Edgewater
6579,41.85864,-87.621895,340000.0,Condo,Near South Side
6580,41.942875,-87.66911,387500.0,Condo,
6581,41.882465,-87.70959,101500.0,Condo,East Garfield Park
6582,41.68748,-87.60865,156000.0,Townhouse,Pullman
6583,41.935226,-87.639915,200000.0,Condo,
6584,41.902695,-87.627426,848000.0,Condo,Near North Side
6585,41.855206,-87.72076,25000.0,Condo,North Lawndale
6586,41.99916,-87.702484,92000.0,Condo,West Rogers Park
6587,41.97859,-87.67364,198000.0,Condo,Edgewater
6588,41.945942,-87.65934,315000.0,Condo,
6589,41.900906,-87.624435,765000.0,Condo,Near North Side
6590,41.918346,-87.63905,213000.0,Condo,Lincoln Park
6591,41.913506,-87.69145,266000.0,Condo,West Town
6592,41.93524,-87.648766,313000.0,Condo,
6593,41.949615,-87.645775,157000.0,Condo,
6594,41.894505,-87.62713,2905000.0,Condo,Near North Side
6595,41.934677,-87.63882,137000.0,Condo,
6596,41.942005,-87.66764,485000.0,Condo,
6597,41.889793,-87.62605,366000.0,Condo,Near North Side
6598,41.89527,-87.66164,326500.0,Condo,Goose Island
6599,41.94648,-87.65101,467500.0,Condo,
6600,41.877705,-87.643616,340000.0,Condo,
6601,41.953922,-87.79115,120500.0,Condo,Dunning
6602,41.89079,-87.66285,358000.0,Condo,Goose Island
6603,41.942684,-87.71907,200000.0,Condo,Avondale
6604,41.992905,-87.65588,62500.0,Condo,Edgewater
6605,41.878975,-87.684814,131500.0,Condo,
6606,42.016724,-87.671265,53000.0,Condo,Rogers Park
6607,41.899418,-87.63252,566000.0,Condo,Near North Side
6608,41.896473,-87.68064,377500.0,Condo,Ukranian Village
6609,41.99719,-87.65489,125000.0,Condo,Edgewater
6610,41.905663,-87.63364,173000.0,Condo,Near North Side
6611,41.800156,-87.61726,25600.0,Condo,Washington Park
6612,41.94082,-87.645966,518000.0,Condo,
6613,41.941807,-87.748474,49500.0,Condo,Portage Park
6614,41.977913,-87.69754,93000.0,Condo,Lincoln Square
6615,41.89953,-87.621346,250000.0,Condo,Near North Side
6616,42.00737,-87.708046,75000.0,Condo,West Rogers Park
6617,41.972202,-87.65787,130000.0,Condo,Uptown
6618,41.87204,-87.70567,137000.0,Townhouse,East Garfield Park
6619,41.751804,-87.57274,23000.0,Townhouse,South Shore
6620,41.967476,-87.771034,112000.0,Condo,Portage Park
6621,41.808846,-87.60983,135000.0,Condo,Grand Boulevard
6622,41.881424,-87.68824,180000.0,Condo,
6623,41.97824,-87.67131,399000.0,Condo,Edgewater
6624,41.884007,-87.62577,40000.0,Condo,Loop
6625,41.85061,-87.62495,360000.0,Townhouse,Near South Side
6626,41.996098,-87.67235,76000.0,Condo,Edgewater
6627,41.996838,-87.68653,64000.0,Condo,West Rogers Park
6628,41.913113,-87.63554,392000.0,Condo,Lincoln Park
6629,42.006924,-87.672195,79000.0,Condo,Rogers Park
6630,41.90432,-87.63518,380000.0,Condo,Near North Side
6631,41.99555,-87.70355,153500.0,Condo,West Rogers Park
6632,41.86195,-87.652504,22500.0,Condo,University Village / Little Italy
6633,41.798996,-87.58446,520000.0,Condo,Hyde Park
6634,41.893578,-87.61511,675000.0,Condo,Near North Side
6635,41.88501,-87.61481,922500.0,Condo,Loop
6636,41.96134,-87.64932,188000.0,Condo,Uptown
6637,41.861637,-87.62618,340000.0,Condo,Near South Side
6638,41.934566,-87.66312,440000.0,Condo,
6639,41.900455,-87.62467,1400000.0,Condo,Near North Side
6640,41.886562,-87.62159,742500.0,Condo,Loop
6641,41.89781,-87.634926,357500.0,Condo,Near North Side
6642,41.87718,-87.73915,34000.0,Condo,West Garfield Park
6643,42.00633,-87.666275,92500.0,Condo,Rogers Park
6644,41.97329,-87.68454,158500.0,Condo,Ravenswood
6645,41.977173,-87.68159,430000.0,Condo,Lincoln Square
6646,41.96129,-87.65035,142000.0,Condo,Uptown
6647,41.889793,-87.62605,435000.0,Condo,Near North Side
6648,41.894672,-87.61672,1235000.0,Condo,Near North Side
6649,41.93206,-87.64386,95000.0,Condo,Lincoln Park
6650,41.9544,-87.652534,286500.0,Condo,
6651,41.98604,-87.6546,167000.0,Condo,Edgewater
6652,41.895763,-87.64855,297500.0,Condo,Goose Island
6653,42.01351,-87.67049,270000.0,Condo,Rogers Park
6654,41.98604,-87.6546,65000.0,Condo,Edgewater
6655,41.918926,-87.805565,62000.0,Condo,Galewood
6656,41.78824,-87.61786,25000.0,Condo,Washington Park
6657,41.876274,-87.65037,229500.0,Condo,
6658,41.92934,-87.64799,175000.0,Condo,Lincoln Park
6659,41.98105,-87.65449,185000.0,Condo,Edgewater
6660,41.911377,-87.64411,699000.0,Townhouse,Lincoln Park
6661,41.898815,-87.623024,285000.0,Condo,Near North Side
6662,41.892258,-87.62158,335000.0,Condo,Near North Side
6663,41.951878,-87.8172,175000.0,Condo,Dunning
6664,41.90189,-87.672,385000.0,Condo,Wicker Park
6665,41.783978,-87.59187,34000.0,Condo,Woodlawn
6666,41.954136,-87.64594,107500.0,Condo,
6667,41.984337,-87.69332,105000.0,Condo,West Rogers Park
6668,41.93921,-87.69403,263000.0,Condo,Avondale
6669,41.957195,-87.78724,145000.0,Condo,Dunning
6670,41.877964,-87.62488,240000.0,Condo,Loop
6671,41.96669,-87.71961,70000.0,Condo,Albany Park
6672,41.89455,-87.63521,237500.0,Condo,Near North Side
6673,41.908794,-87.63237,175000.0,Condo,Near North Side
6674,41.998165,-87.70735,131000.0,Condo,West Rogers Park
6675,41.881935,-87.65183,362500.0,Condo,
6676,41.80585,-87.5911,160000.0,Condo,Kenwood
6677,41.951557,-87.65098,214000.0,Condo,
6678,41.97898,-87.73744,195000.0,Condo,North Park
6679,41.886024,-87.63373,100000.0,Condo,Loop
6680,41.95542,-87.6631,520000.0,Townhouse,
6681,41.944527,-87.67175,387500.0,Condo,
6682,41.947975,-87.643776,124000.0,Condo,
6683,41.90887,-87.66871,289000.0,Condo,Wicker Park
6684,41.910076,-87.63239,273000.0,Condo,Near North Side
6685,41.873856,-87.62832,221000.0,Condo,Loop
6686,41.89763,-87.66511,365000.0,Townhouse,Goose Island
6687,41.974277,-87.84361,90000.0,Condo,O'Hare
6688,41.931473,-87.671814,1160000.0,Townhouse,DePaul
6689,41.817112,-87.70108,239000.0,Townhouse,Brighton Park
6690,42.005074,-87.67201,90000.0,Condo,Rogers Park
6691,41.901337,-87.62888,282000.0,Condo,Near North Side
6692,41.893295,-87.66197,253500.0,Condo,Goose Island
6693,41.91639,-87.65601,510000.0,Condo,DePaul
6694,41.945526,-87.775246,65000.0,Condo,Portage Park
6695,41.967842,-87.751,255000.0,Condo,Portage Park
6696,41.976135,-87.69128,290000.0,Condo,Lincoln Square
6697,41.892147,-87.615036,508000.0,Condo,Near North Side
6698,41.913895,-87.67926,475000.0,Townhouse,Wicker Park
6699,41.878906,-87.65925,85000.0,Condo,
6700,41.921448,-87.65561,292500.0,Condo,DePaul
6701,41.913425,-87.64513,829500.0,Condo,Lincoln Park
6702,42.012253,-87.67662,85000.0,Condo,Rogers Park
6703,41.901337,-87.62888,419000.0,Condo,Near North Side
6704,41.95812,-87.646866,105000.0,Condo,Uptown
6705,41.938877,-87.64571,565000.0,Condo,
6706,41.89152,-87.61278,60000.0,Condo,Near North Side
6707,41.906925,-87.63233,300000.0,Condo,Near North Side
6708,41.70188,-87.6687,71000.0,Condo,Beverly
6709,41.89781,-87.634926,240000.0,Condo,Near North Side
6710,41.885017,-87.61863,60000.0,Condo,Loop
6711,41.767292,-87.61497,114000.0,Townhouse,Greater Grand Crossing
6712,41.933002,-87.65655,705000.0,Townhouse,
6713,41.92422,-87.79491,53500.0,Condo,Montclare
6714,41.970318,-87.726006,155000.0,Condo,Albany Park
6715,41.772533,-87.567116,30000.0,Condo,South Shore
6716,41.965702,-87.711494,243000.0,Condo,Albany Park
6717,41.99802,-87.655,67199.0,Condo,Edgewater
6718,41.95587,-87.789215,160000.0,Condo,Dunning
6719,41.99802,-87.655,94000.0,Condo,Edgewater
6720,41.944347,-87.64147,130000.0,Condo,
6721,41.991302,-87.6547,250000.0,Condo,Edgewater
6722,41.89785,-87.629524,775000.0,Condo,Near North Side
6723,42.00919,-87.6761,160500.0,Townhouse,Rogers Park
6724,41.88485,-87.62751,305000.0,Condo,Loop
6725,41.914894,-87.6372,171000.0,Condo,Lincoln Park
6726,41.910107,-87.68417,387500.0,Condo,Wicker Park
6727,41.978275,-87.7021,70000.0,Condo,Lincoln Square
6728,41.873875,-87.66397,490000.0,Townhouse,University Village / Little Italy
6729,41.949177,-87.80748,90000.0,Condo,Dunning
6730,41.898083,-87.67187,348000.0,Condo,Goose Island
6731,41.994072,-87.65464,108000.0,Condo,
6732,41.965946,-87.66066,251500.0,Condo,Uptown
6733,41.96589,-87.70623,96000.0,Condo,Albany Park
6734,41.909294,-87.79758,125000.0,Condo,Galewood
6735,41.977318,-87.8393,69000.0,Condo,O'Hare
6736,41.93194,-87.665184,695000.0,Condo,DePaul
6737,41.988735,-87.65469,219500.0,Condo,
6738,41.89077,-87.61482,232000.0,Condo,Near North Side
6739,41.89966,-87.6857,245000.0,Condo,West Town
6740,41.775097,-87.78812,72500.0,Condo,Clearing
6741,41.902447,-87.66953,337000.0,Condo,Wicker Park
6742,41.884136,-87.68215,125000.0,Condo,
6743,41.857346,-87.680115,245000.0,Condo,Pilsen
6744,41.959473,-87.678474,390500.0,Condo,North Center
6745,41.94083,-87.648865,655000.0,Condo,
6746,41.963722,-87.75801,132000.0,Condo,Portage Park
6747,41.80893,-87.597275,166000.0,Condo,Kenwood
6748,41.89152,-87.61278,700000.0,Condo,Near North Side
6749,41.91227,-87.635506,235000.0,Condo,Lincoln Park
6750,41.949047,-87.644264,135000.0,Condo,
6751,41.901634,-87.629585,880000.0,Condo,Near North Side
6752,41.96734,-87.76222,214000.0,Condo,Portage Park
6753,41.9429,-87.68243,446000.0,Condo,Roscoe Village
6754,41.800552,-87.600624,299000.0,Townhouse,Hyde Park
6755,41.861973,-87.64809,507500.0,Townhouse,University Village / Little Italy
6756,41.955456,-87.69863,395000.0,Condo,Irving Park
6757,42.00913,-87.70832,48500.0,Condo,West Rogers Park
6758,41.91311,-87.77661,55000.0,Townhouse,Galewood
6759,41.936718,-87.64732,195000.0,Condo,
6760,41.916782,-87.65406,450000.0,Condo,DePaul
6761,41.89826,-87.62069,115000.0,Condo,Near North Side
6762,41.923466,-87.714355,230000.0,Condo,Logan Square
6763,41.892624,-87.66929,454000.0,Townhouse,Goose Island
6764,41.963688,-87.66061,195000.0,Condo,Uptown
6765,41.86483,-87.62063,33000.0,Condo,Near South Side
6766,41.93584,-87.64825,135000.0,Condo,
6767,41.89964,-87.62512,2725000.0,Condo,Near North Side
6768,41.872494,-87.632835,287500.0,Condo,Loop
6769,41.910076,-87.63239,355000.0,Condo,Near North Side
6770,41.901814,-87.68833,312000.0,Condo,West Town
6771,41.68809,-87.60866,50000.0,Townhouse,Pullman
6772,41.904778,-87.67557,565000.0,Condo,Wicker Park
6773,41.981457,-87.69497,70000.0,Condo,Lincoln Square
6774,41.898212,-87.619965,345000.0,Condo,Near North Side
6775,41.870827,-87.66051,384500.0,Townhouse,University Village / Little Italy
6776,41.897903,-87.62069,470000.0,Condo,Near North Side
6777,41.840225,-87.62254,58500.0,Condo,Douglas
6778,41.76325,-87.57218,47000.0,Condo,South Shore
6779,41.88501,-87.61481,420000.0,Condo,Loop
6780,42.014156,-87.66967,110500.0,Condo,Rogers Park
6781,41.955418,-87.788025,100000.0,Condo,Dunning
6782,41.810608,-87.6192,56000.0,Condo,Grand Boulevard
6783,41.871704,-87.62642,242500.0,Condo,Loop
6784,42.01521,-87.67176,68000.0,Condo,Rogers Park
6785,41.996655,-87.684456,175000.0,Condo,West Rogers Park
6786,41.980312,-87.65444,98500.0,Condo,Edgewater
6787,41.949047,-87.644264,207000.0,Condo,
6788,41.93523,-87.63962,309000.0,Condo,
6789,41.880768,-87.66487,175000.0,Condo,
6790,41.987415,-87.66808,350000.0,Condo,Edgewater
6791,41.909607,-87.63247,211000.0,Condo,Near North Side
6792,41.972202,-87.683815,140000.0,Condo,Ravenswood
6793,41.97342,-87.67888,300000.0,Condo,Ravenswood
6794,41.886024,-87.63373,90000.0,Condo,Loop
6795,41.89455,-87.63521,225000.0,Condo,Near North Side
6796,41.8958,-87.69757,245000.0,Condo,West Town
6797,41.873615,-87.68793,145000.0,Condo,Tri-Taylor
6798,41.80074,-87.60185,89500.0,Condo,Hyde Park
6799,41.89152,-87.61278,535000.0,Condo,Near North Side
6800,41.87978,-87.68237,205000.0,Condo,
6801,41.971134,-87.669975,362500.0,Condo,Ravenswood
6802,41.88216,-87.62464,292000.0,Condo,Loop
6803,41.88971,-87.63605,299000.0,Condo,Near North Side
6804,41.972733,-87.72659,35000.0,Condo,Albany Park
6805,42.00615,-87.68171,49000.0,Condo,West Rogers Park
6806,41.967068,-87.65781,180000.0,Condo,Uptown
6807,41.95549,-87.68752,200000.0,Condo,North Center
6808,41.929863,-87.707016,175000.0,Condo,Logan Square
6809,42.011143,-87.66915,75000.0,Condo,Rogers Park
6810,41.79079,-87.73742,60000.0,Condo,West Elsdon
6811,41.958496,-87.67028,305000.0,Condo,
6812,41.876583,-87.63493,249500.0,Condo,Loop
6813,41.957195,-87.78724,165000.0,Condo,Dunning
6814,41.954563,-87.70592,146000.0,Condo,Irving Park
6815,41.955353,-87.69863,42500.0,Condo,Irving Park
6816,41.952618,-87.737885,258000.0,Condo,Irving Park
6817,41.982876,-87.6956,189000.0,Condo,Lincoln Square
6818,41.90542,-87.63046,410000.0,Condo,Near North Side
6819,41.899406,-87.627235,175000.0,Condo,Near North Side
6820,41.940655,-87.67854,500000.0,Condo,Roscoe Village
6821,41.752937,-87.60194,49500.0,Condo,Greater Grand Crossing
6822,41.806602,-87.58658,118000.0,Condo,Kenwood
6823,41.8591,-87.62444,156000.0,Condo,Near South Side
6824,41.946175,-87.65396,429000.0,Condo,Lakeview
6825,41.9019,-87.625656,430500.0,Condo,Near North Side
6826,41.972458,-87.69655,193000.0,Condo,Ravenswood
6827,41.90468,-87.68163,190000.0,Condo,Wicker Park
6828,41.985806,-87.65773,60000.0,Condo,Edgewater
6829,41.951885,-87.67833,385000.0,Condo,North Center
6830,41.980312,-87.65444,209500.0,Condo,Edgewater
6831,41.819126,-87.603676,173500.0,Condo,Oakland
6832,41.770096,-87.57117,49500.0,Condo,South Shore
6833,41.859287,-87.64698,240000.0,Condo,Pilsen
6834,41.939022,-87.638855,328500.0,Condo,
6835,41.80738,-87.61775,48000.0,Condo,Grand Boulevard
6836,41.93194,-87.665184,660000.0,Condo,DePaul
6837,41.807182,-87.60739,87000.0,Condo,Grand Boulevard
6838,41.893105,-87.61702,284500.0,Condo,Near North Side
6839,41.979813,-87.656105,180000.0,Condo,Edgewater
6840,41.939667,-87.69543,157000.0,Condo,Avondale
6841,41.90033,-87.61995,640000.0,Condo,Near North Side
6842,41.932556,-87.67763,290000.0,Condo,Roscoe Village
6843,41.753944,-87.73052,48000.0,Condo,West Lawn
6844,41.945515,-87.81986,115000.0,Condo,Dunning
6845,41.954136,-87.64594,124000.0,Condo,
6846,41.875008,-87.631226,300000.0,Condo,Loop
6847,41.915546,-87.68432,668000.0,Townhouse,Bucktown
6848,41.9081,-87.62639,250000.0,Condo,Near North Side
6849,41.980312,-87.65444,235000.0,Condo,Edgewater
6850,41.936275,-87.64106,157500.0,Condo,
6851,41.87964,-87.640366,305000.0,Condo,
6852,41.923058,-87.66488,340000.0,Condo,DePaul
6853,41.98478,-87.82132,140000.0,Townhouse,Norwood Park
6854,41.904655,-87.62964,172500.0,Condo,Near North Side
6855,41.886017,-87.61927,1550000.0,Condo,Loop
6856,41.97448,-87.84603,73000.0,Condo,O'Hare
6857,41.903008,-87.62711,2750000.0,Townhouse,Near North Side
6858,41.974648,-87.667854,396000.0,Condo,Uptown
6859,41.931263,-87.67547,282000.0,Condo,DePaul
6860,42.00737,-87.708046,63000.0,Condo,West Rogers Park
6861,41.931973,-87.67161,455000.0,Condo,DePaul
6862,41.91412,-87.688805,341000.0,Condo,Bucktown
6863,41.984646,-87.711006,54000.0,Condo,North Park
6864,41.9551,-87.64804,200000.0,Condo,Uptown
6865,41.94447,-87.66916,367500.0,Condo,
6866,41.991932,-87.654686,172500.0,Condo,Edgewater
6867,41.933605,-87.7917,163000.0,Townhouse,Montclare
6868,41.894505,-87.62713,1275000.0,Condo,Near North Side
6869,42.010204,-87.66689,162500.0,Condo,Rogers Park
6870,41.95726,-87.73907,358000.0,Townhouse,Irving Park
6871,41.930786,-87.64194,250000.0,Condo,Lincoln Park
6872,41.92076,-87.677376,383500.0,Condo,Bucktown
6873,41.88488,-87.61794,520000.0,Condo,Loop
6874,41.901337,-87.62888,479000.0,Condo,Near North Side
6875,41.90386,-87.67851,505000.0,Condo,Wicker Park
6876,41.99579,-87.68649,50000.0,Condo,West Rogers Park
6877,41.901337,-87.62888,430000.0,Condo,Near North Side
6878,41.954796,-87.65002,412500.0,Condo,
6879,42.00646,-87.67278,98000.0,Condo,Rogers Park
6880,41.93099,-87.64129,740000.0,Condo,Lincoln Park
6881,41.873394,-87.65885,307000.0,Townhouse,University Village / Little Italy
6882,41.969437,-87.72544,98500.0,Condo,Albany Park
6883,41.911507,-87.64082,298000.0,Condo,Lincoln Park
6884,41.93283,-87.6865,250000.0,Condo,Bucktown
6885,41.7767,-87.59257,130000.0,Condo,Woodlawn
6886,41.97084,-87.76587,137500.0,Condo,Jefferson Park
6887,41.921234,-87.71506,95000.0,Condo,Logan Square
6888,41.96571,-87.67047,142000.0,Condo,Ravenswood
6889,41.881065,-87.657425,330000.0,Condo,
6890,41.944427,-87.64214,165000.0,Condo,
6891,41.891598,-87.65721,425000.0,Condo,Goose Island
6892,41.77783,-87.7982,85000.0,Condo,Clearing
6893,41.941288,-87.66834,335000.0,Condo,
6894,41.89828,-87.67012,417500.0,Condo,Goose Island
6895,41.94675,-87.665474,355000.0,Condo,
6896,41.93194,-87.665184,660000.0,Condo,DePaul
6897,41.876225,-87.65125,300000.0,Condo,
6898,41.91868,-87.658615,639000.0,Condo,DePaul
6899,41.908543,-87.70791,100000.0,Condo,Humboldt Park
6900,41.996925,-87.66139,185000.0,Condo,Edgewater
6901,41.893578,-87.61511,1610000.0,Condo,Near North Side
6902,41.931824,-87.696075,86500.0,Condo,Bucktown
6903,41.886024,-87.63373,93000.0,Condo,Loop
6904,41.871704,-87.62642,349000.0,Condo,Loop
6905,41.801956,-87.60243,38500.0,Condo,Hyde Park
6906,41.943512,-87.66666,253000.0,Condo,
6907,41.946247,-87.67442,615000.0,Townhouse,North Center
6908,41.89285,-87.63974,352000.0,Condo,Near North Side
6909,41.947247,-87.663124,650000.0,Condo,
6910,41.929863,-87.707016,149500.0,Condo,Logan Square
6911,41.9551,-87.64804,325000.0,Condo,Uptown
6912,41.93179,-87.67531,495000.0,Townhouse,DePaul
6913,41.93522,-87.64059,335000.0,Condo,
6914,41.893295,-87.66197,266000.0,Condo,Goose Island
6915,41.90524,-87.63225,192000.0,Condo,Near North Side
6916,41.93569,-87.65054,223000.0,Condo,
6917,41.968346,-87.67371,170000.0,Condo,Ravenswood
6918,41.91259,-87.677155,233000.0,Condo,Wicker Park
6919,41.96738,-87.653885,115000.0,Condo,Uptown
6920,41.81243,-87.61788,43000.0,Condo,Grand Boulevard
6921,41.92654,-87.67068,395000.0,Condo,DePaul
6922,41.89799,-87.62521,35000.0,Condo,Near North Side
6923,41.97885,-87.65608,104000.0,Condo,Edgewater
6924,41.89314,-87.62934,185000.0,Condo,Near North Side
6925,41.970074,-87.71129,98000.0,Condo,Albany Park
6926,41.952923,-87.655785,287500.0,Condo,
6927,41.761276,-87.56035,34000.0,Condo,South Shore
6928,41.95696,-87.6542,225000.0,Condo,Uptown
6929,41.933697,-87.65911,517500.0,Condo,
6930,41.89781,-87.634926,390000.0,Condo,Near North Side
6931,41.966114,-87.66066,229000.0,Condo,Uptown
6932,41.75516,-87.72737,60000.0,Condo,West Lawn
6933,42.00913,-87.70832,135000.0,Condo,West Rogers Park
6934,41.93081,-87.64001,373000.0,Condo,Lincoln Park
6935,41.937477,-87.64548,221000.0,Condo,
6936,41.927418,-87.667404,360000.0,Condo,DePaul
6937,41.871517,-87.63435,91000.0,Condo,Loop
6938,41.974064,-87.65338,355000.0,Condo,Uptown
6939,41.949615,-87.645775,147000.0,Condo,
6940,41.959297,-87.65586,342000.0,Condo,Uptown
6941,41.957855,-87.729805,109000.0,Condo,Irving Park
6942,41.955894,-87.64859,70000.0,Condo,Uptown
6943,41.87185,-87.62811,142500.0,Condo,Loop
6944,41.829254,-87.61651,153500.0,Condo,Douglas
6945,41.927788,-87.65672,409500.0,Condo,DePaul
6946,41.924625,-87.63697,122500.0,Condo,Lincoln Park
6947,41.99986,-87.790596,100000.0,Condo,Norwood Park
6948,41.966274,-87.66005,345000.0,Condo,Uptown
6949,41.88513,-87.7031,38000.0,Townhouse,East Garfield Park
6950,41.996346,-87.70428,75500.0,Condo,West Rogers Park
6951,41.85436,-87.63455,222000.0,Condo,Armour Square
6952,41.925297,-87.64122,445000.0,Condo,Lincoln Park
6953,41.95643,-87.66525,421500.0,Condo,
6954,41.900818,-87.67074,395000.0,Condo,Wicker Park
6955,41.976322,-87.84174,80000.0,Condo,O'Hare
6956,41.92247,-87.65874,311000.0,Condo,DePaul
6957,41.953304,-87.64557,157000.0,Condo,
6958,42.006004,-87.6847,70000.0,Condo,West Rogers Park
6959,41.97717,-87.65823,130000.0,Condo,Edgewater
6960,41.934383,-87.67421,328000.0,Condo,Roscoe Village
6961,41.957195,-87.78724,155000.0,Condo,Dunning
6962,41.94302,-87.643585,225000.0,Condo,
