,gNum,comNum,gAllCrimePer,gHOMIper,gBURGper,gNARCper,gPop,gPopDen,gPrice,gPriceNum,gSchScore,gSchScoreNum,gSqDistFromCBD,Unnamed: 0,comName_cen2010,comPop2010,medInc2010,comNameLong,walkScore,tranScore,bikeScore,comPop,comName,area,Pr2010,Pr2011,Pr2012,Pr2013,Pr2014,HOM_TA2010,BAT_TA2010,BUR_TA2010,ROB_TA2010,NAR_TA2010,ALL_TA2010,comPop2014est,popDen2014est
124,388.0,25.0,26164.0,36.0,1515.0,4727.0,5541.769519618438,12990.290813609006,46750.0,2.0,41.67,1.0,7.384384708650308,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
125,424.0,25.0,10411.0,18.0,559.0,2129.0,5541.769519618438,12990.290813609006,0.0,0.0,51.0,2.0,6.651159550271161,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
126,425.0,25.0,70735.0,180.0,1335.0,18243.0,5541.769519618438,12990.290813609006,0.0,0.0,51.17,2.0,6.577970146069634,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
127,426.0,25.0,55126.0,144.0,1804.0,12144.0,5541.769519618438,12990.290813609006,20000.0,1.0,44.4,5.0,6.573368750880105,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
128,427.0,25.0,50110.0,54.0,1750.0,12126.0,5541.769519618438,12990.290813609006,0.0,0.0,53.89,3.0,6.637498010587676,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
129,428.0,25.0,42026.0,54.0,1533.0,7199.0,5541.769519618438,12990.290813609006,0.0,0.0,40.33,1.0,6.768404580040039,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
130,464.0,25.0,18044.0,0.0,505.0,4366.0,5541.769519618438,12990.290813609006,0.0,0.0,48.33,2.0,6.026779851373249,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
131,465.0,25.0,90223.0,126.0,2093.0,32011.0,5541.769519618438,12990.290813609006,25000.0,2.0,54.625,0.0,5.9459097921460815,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
132,466.0,25.0,50597.0,90.0,1551.0,17268.0,5541.769519618438,12990.290813609006,0.0,0.0,58.0,2.0,5.940818861807046,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
133,467.0,25.0,41665.0,54.0,1461.0,13425.0,5541.769519618438,12990.290813609006,0.0,0.0,48.67,1.0,6.011699581175914,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
134,468.0,25.0,36378.0,72.0,1028.0,4096.0,5541.769519618438,12990.290813609006,0.0,0.0,41.52,0.0,6.155928246240552,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
135,586.0,25.0,46050.0,36.0,1371.0,11873.0,5541.769519618438,12990.290813609006,125750.0,2.0,64.22,3.0,4.044467662126376,24,Austin,98514,32358,Austin,70.25,64.0,55.0,97720.0,Austin,199254203.4,,,,,,34.666666666666664,5283.166666666667,1137.5,1135.8333333333333,6959.333333333332,27214.66666666667,92845.0,12990.290813609005
136,270.0,18.0,2470.0,0.0,239.0,127.0,6273.83944210974,14706.31331425479,136000.0,1.0,0.0,0.0,9.577451465823207,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
137,310.0,18.0,7873.0,0.0,685.0,318.0,6273.83944210974,14706.31331425479,66000.0,2.0,54.0,1.0,8.977960384965412,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
138,311.0,18.0,4813.0,0.0,573.0,286.0,6273.83944210974,14706.31331425479,153000.0,4.0,44.666666666666664,0.0,9.223982124424085,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
139,351.0,18.0,9722.0,15.0,1163.0,525.0,6273.83944210974,14706.31331425479,129375.0,4.0,29.67,1.0,8.6463883388089,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
140,391.0,18.0,11253.0,15.0,972.0,796.0,6273.83944210974,14706.31331425479,119000.0,2.0,46.92,4.0,8.07714091490747,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
141,431.0,18.0,18409.0,0.0,1498.0,924.0,6273.83944210974,14706.31331425479,72000.0,1.0,40.144999999999996,0.0,7.518135965319514,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
142,552.0,18.0,9818.0,0.0,1115.0,175.0,6273.83944210974,14706.31331425479,212346.0,13.0,43.125,0.0,6.369190101181073,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
143,592.0,18.0,11826.0,15.0,462.0,557.0,6273.83944210974,14706.31331425479,177800.0,5.0,71.33,1.0,5.92086999508494,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
144,866.0,18.0,93658.0,15.0,1067.0,2247.0,6273.83944210974,14706.31331425479,393250.0,208.0,0.0,0.0,0.4942092528500746,17,Montclare,13426,47460,Montclare,71.0,59.0,53.0,16350.0,Montclare,27576393.63,178958.33333333337,133791.66666666663,118225.0,130533.33333333331,141714.2857142857,1.25,157.5,83.66666666666667,22.5,34.0,1013.6666666666665,14547.0,14706.31331425479
145,295.0,63.0,1458.0,0.0,208.0,130.0,7679.4828910814285,18001.238719893787,98333.0,3.0,0.0,0.0,11.061590431490298,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
146,335.0,63.0,4375.0,0.0,598.0,247.0,7679.4828910814285,18001.238719893787,76500.0,1.0,74.0,2.0,10.584751671524145,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
147,576.0,63.0,8828.0,13.0,690.0,859.0,7679.4828910814285,18001.238719893787,34500.0,2.0,45.17,4.0,7.6032990426746485,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
148,616.0,63.0,15769.0,26.0,1276.0,1393.0,7679.4828910814285,18001.238719893787,0.0,0.0,44.51814814814815,0.0,7.287130043167387,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
149,617.0,63.0,10690.0,13.0,612.0,937.0,7679.4828910814285,18001.238719893787,0.0,0.0,45.37953703703704,0.0,6.698678320467493,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
150,656.0,63.0,15079.0,52.0,859.0,1744.0,7679.4828910814285,18001.238719893787,0.0,0.0,57.33,3.0,7.014011774991571,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
151,657.0,63.0,11498.0,39.0,703.0,1224.0,7679.4828910814285,18001.238719893787,0.0,0.0,41.0,2.0,6.400499055135379,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
152,724.0,63.0,3971.0,0.0,130.0,143.0,7679.4828910814285,18001.238719893787,0.0,0.0,59.67,1.0,14.60657975241662,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
153,812.0,63.0,22136.0,78.0,1367.0,1810.0,7679.4828910814285,18001.238719893787,26500.0,1.0,44.0,1.0,9.142740664839735,62,Gage Park,39894,38855,Gage Park,71.0,60.0,53.0,39572.0,GagePark,61284896.11,,,,,,7.333333333333332,669.6666666666666,313.5,150.33333333333334,457.33333333333326,4030.5,39572.0,18001.238719893787
154,296.0,56.0,6645.0,0.0,337.0,1013.0,3551.078388245467,8323.973200604467,0.0,0.0,45.33,1.0,10.640540034982367,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
155,297.0,56.0,1802.0,0.0,112.0,140.0,3551.078388245467,8323.973200604467,0.0,0.0,0.0,0.0,10.246517418671136,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
156,336.0,56.0,9067.0,56.0,366.0,1605.0,3551.078388245467,8323.973200604467,0.0,0.0,46.5,2.0,10.143928100585986,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
157,337.0,56.0,2112.0,0.0,197.0,140.0,3551.078388245467,8323.973200604467,0.0,0.0,0.0,0.0,9.729815223575754,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
158,376.0,56.0,8532.0,28.0,732.0,1041.0,3551.078388245467,8323.973200604467,107500.0,2.0,0.0,0.0,9.66330437084747,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
159,377.0,56.0,3576.0,0.0,168.0,422.0,3551.078388245467,8323.973200604467,75000.0,1.0,0.0,0.0,9.227647497531983,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
160,416.0,56.0,6110.0,0.0,366.0,394.0,3551.078388245467,8323.973200604467,81250.0,2.0,0.0,0.0,9.201174620525267,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
161,417.0,56.0,7068.0,0.0,422.0,309.0,3551.078388245467,8323.973200604467,0.0,0.0,52.33,1.0,8.742519166262477,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
162,456.0,56.0,3886.0,0.0,28.0,56.0,3551.078388245467,8323.973200604467,0.0,0.0,0.0,0.0,8.760466106957642,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
163,457.0,56.0,14558.0,0.0,1548.0,1041.0,3551.078388245467,8323.973200604467,43000.0,2.0,0.0,0.0,8.277426736989103,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
164,458.0,56.0,16220.0,0.0,1576.0,2196.0,3551.078388245467,8323.973200604467,0.0,0.0,30.33,1.0,7.822629863053034,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
165,459.0,56.0,366.0,0.0,0.0,0.0,3551.078388245467,8323.973200604467,0.0,0.0,0.0,0.0,7.401283684300007,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
166,539.0,56.0,1886.0,0.0,225.0,112.0,3551.078388245467,8323.973200604467,0.0,0.0,0.0,0.0,6.430650911296223,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
167,807.0,56.0,25682.0,56.0,1605.0,3351.0,3551.078388245467,8323.973200604467,0.0,0.0,35.735,0.0,12.510383225374426,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
168,892.0,56.0,50407.0,112.0,3491.0,5998.0,3551.078388245467,8323.973200604467,0.0,0.0,40.33,1.0,9.19781384198118,55,Garfield Ridge,34513,61206,Garfield Ridge,56.25,47.75,47.5,32876.0,GarfieldRidge,117890778.4,171458.33333333337,149833.33333333337,133800.0,143241.66666666663,156114.2857142857,2.8,515.5,197.66666666666663,85.33333333333333,236.66666666666663,3638.333333333334,35200.0,8323.973200604467
169,309.0,23.0,3437.0,0.0,399.0,207.0,6254.864679980583,14661.83516024564,70628.0,9.0,53.0,1.0,8.776868275721629,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
170,507.0,23.0,18993.0,0.0,1486.0,2126.0,6254.864679980583,14661.83516024564,51000.0,1.0,29.0,1.0,5.387640749720812,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
171,508.0,23.0,25036.0,47.0,1023.0,2701.0,6254.864679980583,14661.83516024564,0.0,0.0,35.56,3.0,5.548116217835009,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
172,547.0,23.0,64381.0,175.0,1662.0,24828.0,6254.864679980583,14661.83516024564,0.0,0.0,39.89,1.0,4.766004912060007,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
173,548.0,23.0,33893.0,63.0,1231.0,4796.0,6254.864679980583,14661.83516024564,27000.0,1.0,47.0,1.0,4.946688138576327,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
174,587.0,23.0,47403.0,63.0,1231.0,21215.0,6254.864679980583,14661.83516024564,0.0,0.0,44.9025,0.0,4.147881600949367,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
175,588.0,23.0,26875.0,31.0,1902.0,3149.0,6254.864679980583,14661.83516024564,122167.0,9.0,33.83,3.0,4.354290125157705,22,Humboldt Park,56323,29605,Humboldt Park,76.5,65.0,61.5,55624.0,HumboldtPark,100480876.5,232558.33333333328,208433.3333333333,191741.66666666663,220858.3333333333,233871.42857142855,22.66666666666667,2671.333333333333,592.8333333333334,482.5,3181.666666666666,13231.0,52845.0,14661.83516024564
176,349.0,20.0,4937.0,0.0,407.0,374.0,9072.88996860199,21267.481225045714,127750.0,4.0,37.67,1.0,8.167717049651282,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
177,389.0,20.0,8409.0,0.0,462.0,804.0,9072.88996860199,21267.481225045714,55000.0,1.0,46.625,0.0,7.562524436783396,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
178,429.0,20.0,10206.0,0.0,495.0,1256.0,9072.88996860199,21267.481225045714,159250.0,6.0,37.83,3.0,6.962322808567878,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
179,469.0,20.0,10735.0,11.0,694.0,683.0,9072.88996860199,21267.481225045714,0.0,0.0,46.89333333333334,1.0,6.3685234477435815,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
180,509.0,20.0,10305.0,0.0,584.0,727.0,9072.88996860199,21267.481225045714,44750.0,2.0,61.33,1.0,5.783098814493953,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
181,510.0,20.0,11098.0,22.0,793.0,1300.0,9072.88996860199,21267.481225045714,0.0,0.0,30.67,1.0,6.083961525424113,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
182,551.0,20.0,16135.0,0.0,1002.0,738.0,9072.88996860199,21267.481225045714,141750.0,6.0,46.5,2.0,5.931339762166346,19,Hermosa,25010,42418,Hermosa,76.0,60.33333333333334,57.33333333333334,38077.0,Hermosa,32602059.41,,,,,,3.0,514.0,187.66666666666663,86.83333333333331,242.5,2561.0,24871.0,21267.481225045714
183,353.0,16.0,5913.0,0.0,319.0,291.0,7203.608297945726,16885.75578005722,152891.0,32.0,47.67,1.0,9.29727547510527,15,Irving Park,53359,54048,Irving Park,76.6,69.0,61.4,34931.0,IrvingPark,89611382.31,147883.33333333337,115591.66666666669,95541.66666666669,101433.33333333331,116000.0,2.0,822.1666666666665,385.16666666666674,130.33333333333334,266.6666666666667,4836.0,54277.0,16885.75578005722
184,512.0,16.0,8703.0,0.0,791.0,680.0,7203.608297945726,16885.75578005722,244300.0,5.0,37.67,2.0,6.846784104326285,15,Irving Park,53359,54048,Irving Park,76.6,69.0,61.4,34931.0,IrvingPark,89611382.31,147883.33333333337,115591.66666666669,95541.66666666669,101433.33333333331,116000.0,2.0,822.1666666666665,385.16666666666674,130.33333333333334,266.6666666666667,4836.0,54277.0,16885.75578005722
185,513.0,16.0,8218.0,13.0,569.0,263.0,7203.608297945726,16885.75578005722,131390.0,29.0,66.67,1.0,7.291910679309715,15,Irving Park,53359,54048,Irving Park,76.6,69.0,61.4,34931.0,IrvingPark,89611382.31,147883.33333333337,115591.66666666669,95541.66666666669,101433.33333333331,116000.0,2.0,822.1666666666665,385.16666666666674,130.33333333333334,266.6666666666667,4836.0,54277.0,16885.75578005722
186,553.0,16.0,14006.0,0.0,763.0,680.0,7203.608297945726,16885.75578005722,143000.0,12.0,17.0,1.0,6.845443106823615,15,Irving Park,53359,54048,Irving Park,76.6,69.0,61.4,34931.0,IrvingPark,89611382.31,147883.33333333337,115591.66666666669,95541.66666666669,101433.33333333331,116000.0,2.0,822.1666666666665,385.16666666666674,130.33333333333334,266.6666666666667,4836.0,54277.0,16885.75578005722
187,593.0,16.0,14242.0,13.0,916.0,999.0,7203.608297945726,16885.75578005722,141048.0,21.0,52.67,3.0,6.430412916949667,15,Irving Park,53359,54048,Irving Park,76.6,69.0,61.4,34931.0,IrvingPark,89611382.31,147883.33333333337,115591.66666666669,95541.66666666669,101433.33333333331,116000.0,2.0,822.1666666666665,385.16666666666674,130.33333333333334,266.6666666666667,4836.0,54277.0,16885.75578005722
188,632.0,16.0,6302.0,0.0,305.0,249.0,7203.608297945726,16885.75578005722,258167.0,3.0,65.7225,0.0,5.508975352313045,15,Irving Park,53359,54048,Irving Park,76.6,69.0,61.4,34931.0,IrvingPark,89611382.31,147883.33333333337,115591.66666666669,95541.66666666669,101433.33333333331,116000.0,2.0,822.1666666666665,385.16666666666674,130.33333333333334,266.6666666666667,4836.0,54277.0,16885.75578005722
189,355.0,11.0,4421.0,0.0,535.0,198.0,5043.966777447004,11823.406776709508,138500.0,4.0,0.0,0.0,10.087095799419895,10,Jefferson Park,25448,60592,Jefferson Park,75.0,63.5,62.0,42971.0,JeffersonPark,64868161.68,175583.33333333337,143458.33333333337,132000.0,131908.33333333337,143371.42857142858,1.0,243.0,96.5,24.5,57.83333333333334,1617.833333333333,27511.0,11823.406776709508
190,395.0,11.0,8406.0,0.0,574.0,317.0,5043.966777447004,11823.406776709508,120600.0,5.0,0.0,0.0,9.603628258135373,10,Jefferson Park,25448,60592,Jefferson Park,75.0,63.5,62.0,42971.0,JeffersonPark,64868161.68,175583.33333333337,143458.33333333337,132000.0,131908.33333333337,143371.42857142858,1.0,243.0,96.5,24.5,57.83333333333334,1617.833333333333,27511.0,11823.406776709508
191,396.0,11.0,7712.0,0.0,911.0,237.0,5043.966777447004,11823.406776709508,140750.0,2.0,0.0,0.0,10.062123898231404,10,Jefferson Park,25448,60592,Jefferson Park,75.0,63.5,62.0,42971.0,JeffersonPark,64868161.68,175583.33333333337,143458.33333333337,132000.0,131908.33333333337,143371.42857142858,1.0,243.0,96.5,24.5,57.83333333333334,1617.833333333333,27511.0,11823.406776709508
192,397.0,11.0,317.0,0.0,59.0,0.0,5043.966777447004,11823.406776709508,0.0,0.0,0.0,0.0,10.543752490423246,10,Jefferson Park,25448,60592,Jefferson Park,75.0,63.5,62.0,42971.0,JeffersonPark,64868161.68,175583.33333333337,143458.33333333337,132000.0,131908.33333333337,143371.42857142858,1.0,243.0,96.5,24.5,57.83333333333334,1617.833333333333,27511.0,11823.406776709508
